"rn"	"deg.mb"	"bet.mb"	"clo.mb"	"eig.mb.vector"	"hubScore"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"360"	"BASV8807"	9	297.311000298832	0.000559284116331096	0.0872462877113657	0.0872462877113659	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"alcaligenes"
"361"	"BASV8834"	14	350.529496280374	0.000478011472275335	0.0108345952677595	0.0108345952677597	"Bacteria"	"Firmicutes"	"Bacilli"	"Paenibacillales"	"Paenibacillaceae"	"Cohnella"	"lupini"
"362"	"BASV8962"	12	311.413073877586	0.000535618639528656	0.0358444392757666	0.0358444392757667	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	"rhizophila"
"363"	"BASV9133"	3	1.82974372033196	0.000428265524625268	0.0131000107764593	0.0131000107764593	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Nocardioidaceae"	"Nocardioides"	"ginkgobilobae"
"364"	"BASV9228"	11	224.081503142145	0.000461467466543609	0.00750678551880237	0.00750678551880251	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Hymenobacteraceae"	"Pontibacter"	"humi"
"365"	"BASV924"	16	503.846796972743	0.000591715976331361	0.128781912189611	0.128781912189612	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Lysobacter"	"fragariae"
"366"	"BASV9290"	5	69.4307162549231	0.000488042947779405	0.0141967264960784	0.0141967264960785	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Agromyces"	"fucosus"
"367"	"BASV932"	17	347.819375810049	0.000537056928034372	0.394072013016162	0.394072013016162	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Flavobacterium"	"johnsoniae"
"368"	"BASV9340"	13	825.356695572715	0.000597728631201434	0.171644212607018	0.171644212607019	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	"zeicaulis"
"369"	"BASV939"	13	323.204580792643	0.00056369785794814	0.249556127244557	0.249556127244557	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	"astaxanthinifaciens"
"370"	"BASV9414"	11	224.551924430966	0.000499251123315027	0.0155886001658965	0.0155886001658967	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Beijerinckiaceae"	"Bosea"	"thiooxidans"
"371"	"BASV95"	20	311.930963818884	0.000563380281690141	0.631334666333979	0.631334666333979	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Rhizobacter"	"fulvus"
"372"	"BASV9517"	16	1625.1163390534	0.000592417061611374	0.0785232476501693	0.0785232476501696	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Chelativorans"	"multitrophicus"
"373"	"BASV952"	14	228.341188094988	0.000461041954817888	0.0105131456882948	0.0105131456882949	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Fictibacillus"	"barbaricus"
"374"	"BASV9585"	11	212.935248381808	0.000477099236641221	0.0101802917749483	0.0101802917749483	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Nocardioidaceae"	"Nocardioides"	"islandensis"
"375"	"BASV9661"	12	1470.30199394304	0.000559597090095132	0.0949136400852339	0.0949136400852343	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Lachnospiraceae_NK4A136_group"	"bacterium"
"376"	"BASV9663"	10	134.417951373397	0.000466853408029879	0.0083778781793309	0.00837787817933097	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Corynebacteriales"	"Mycobacteriaceae"	"Mycobacterium"	"rhodesiae"
"377"	"BASV973"	11	619.710479275854	0.00056369785794814	0.137046420565102	0.137046420565102	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Nocardioidaceae"	"Marmoricola"	"ginsengisoli"
"378"	"BASV9804"	12	388.292993121932	0.000508130081300813	0.0168659906861789	0.0168659906861791	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Oxalobacteraceae"	"Massilia"	"kyonggiensis"
"379"	"BASV99"	20	372.044443142969	0.000556792873051225	0.562966387974596	0.562966387974597	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Caulobacteraceae"	"Phenylobacterium"	"immobile"
"380"	"BASV9919"	9	396.308603565124	0.000510986203372509	0.0149029731634537	0.0149029731634539	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"Solirubrobacter"	"phytolaccae"
"381"	"BASV9951"	10	151.958859974263	0.000488042947779405	0.011744510548624	0.0117445105486243	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Burkholderiaceae"	"Cupriavidus"	"respiraculi"
"382"	"FASV10"	17	235.38166179151	0.000564971751412429	0.541585523416897	0.541585523416897	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Agaricaceae"	"Leucocoprinus"	"birnbaumii"
"383"	"FASV100"	19	618.886516907597	0.000600961538461538	0.519489738052731	0.519489738052732	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Trichocomaceae"	"Talaromyces"	"albobiverticillius"
"384"	"FASV1002"	13	352.247369290558	0.000545851528384279	0.0461026040304886	0.0461026040304887	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Russulales"	"Peniophoraceae"	"Peniophora"	"albobadia"
"385"	"FASV102"	21	507.421518270767	0.000556173526140156	0.555936845900733	0.555936845900733	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Auriculariales"	"Auriculariales_fam_Incertae_sedis"	"Oliveonia"	"pauxilla"
"386"	"FASV1029"	13	602.061049797725	0.000510204081632653	0.015283760214368	0.0152837602143682	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Microascales"	"Microascaceae"	"Microascus"	"verrucosus"
"387"	"FASV104"	12	102.954098479931	0.000504540867810293	0.284932848398737	0.284932848398737	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Onygenales"	"Onygenales_fam_Incertae_sedis"	"Chrysosporium"	"pseudomerdarium"
"388"	"FASV1041"	13	577.334193856359	0.000579710144927536	0.0842035160136326	0.0842035160136329	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Filobasidiales"	"Filobasidiaceae"	"Naganishia"	"vaughanmartiniae"
"389"	"FASV1058"	14	995.373222011979	0.00060313630880579	0.104976911336304	0.104976911336305	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreaceae"	"Monocillium"	"mucidum"
"390"	"FASV108"	13	175.431675137663	0.000502765208647562	0.236911907332343	0.236911907332344	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Microascales"	"Microascaceae"	"Cephalotrichum"	"tenuissimum"
"391"	"FASV1080"	12	786.522411999869	0.000597728631201434	0.132124228077706	0.132124228077707	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreales_fam_Incertae_sedis"	"Acremonium"	"alternatum"
"392"	"FASV11"	12	144.173989443736	0.000527148128624143	0.328591119565621	0.328591119565622	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Aspergillus"	"ustus"
"393"	"FASV1105"	15	983.048560383903	0.000589622641509434	0.080429560841488	0.0804295608414882	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Clavicipitaceae"	"Metacordyceps"	"chlamydosporia"
"394"	"FASV1107"	11	265.335324275058	0.000558659217877095	0.254423513047099	0.254423513047099	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Torulaceae"	"Torula"	"hollandica"
"395"	"FASV111"	27	1083.33264146639	0.000607533414337789	0.755450075035834	0.755450075035835	"Fungi"	"Ascomycota"	"Saccharomycetes"	"Saccharomycetales"	"Saccharomycodaceae"	"Hanseniaspora"	"uvarum"
"396"	"FASV1123"	17	1181.51553895041	0.000613496932515337	0.236840915569997	0.236840915569998	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Tremellales"	"Rhynchogastremataceae"	"Papiliotrema"	"frias"
"397"	"FASV113"	20	307.269513894359	0.000542593597395551	0.537028388920749	0.53702838892075	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Cephalothecaceae"	"Phialemonium"	"inflatum"
"398"	"FASV1166"	19	1395.77280685435	0.000618811881188119	0.155257044756384	0.155257044756385	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Didymosphaeriaceae"	"Pseudopithomyces"	"rosae"
"399"	"FASV1176"	18	846.388391279612	0.00061012812690665	0.236072603804691	0.236072603804691	"Fungi"	"Other"	"Rhizophlyctidomycetes"	"Rhizophlyctidales"	"Rhizophlyctidaceae"	"Rhizophlyctis"	"rosea"
"400"	"FASV118"	10	95.2749030814733	0.000500250125062531	0.175780969945578	0.175780969945579	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Trichocomaceae"	"Talaromyces"	"minioluteus"
"401"	"FASV1184"	19	1654.66368614684	0.000576701268742791	0.0588015392730941	0.0588015392730941	"Fungi"	"Other"	"Mucoromycetes"	"Mucorales"	"Lichtheimiaceae"	"Circinella"	"muscae"
"402"	"FASV121"	18	847.820101534839	0.00056980056980057	0.422348616795833	0.422348616795833	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Phaeosphaeriaceae"	"Paraphoma"	"chrysanthemicola"
"403"	"FASV122"	11	106.91515305221	0.000506072874493927	0.264919342925116	0.264919342925116	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Thelonectria"	"rubrococca"
"404"	"FASV1221"	18	1220.84761280215	0.000638162093171666	0.223047286145956	0.223047286145956	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Onygenales"	"Onygenales_fam_Incertae_sedis"	"Chrysosporium"	"merdarium"
"405"	"FASV1232"	12	297.904784349138	0.000506842372022301	0.0209835241752094	0.0209835241752096	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Tremellales"	"Rhynchogastremataceae"	"Papiliotrema"	"fusca"
"406"	"FASV1233"	14	689.621719248684	0.000543183052688756	0.0321538235457718	0.032153823545772	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreales_fam_Incertae_sedis"	"Trichothecium"	"crotocinigenum"
"407"	"FASV1246"	16	905.931527687806	0.000554631170271769	0.0369633290790507	0.0369633290790509	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Tremellales"	"Bulleribasidiaceae"	"Vishniacozyma"	"psychrotolerans"
"408"	"FASV1247"	15	1582.07627934169	0.00061012812690665	0.136141195968142	0.136141195968142	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreales_fam_Incertae_sedis"	"Sarocladium"	"summerbellii"
"409"	"FASV125"	31	1551.62567948851	0.000619962802231866	0.806702954432523	0.806702954432524	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Trichocomaceae"	"Talaromyces"	"sayulitensis"
"410"	"FASV1256"	18	975.312249655071	0.000613496932515337	0.165502807666514	0.165502807666515	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Tremellales"	"Bulleribasidiaceae"	"Vishniacozyma"	"foliicola"
"411"	"FASV1289"	9	131.304530346029	0.000533049040511727	0.0286466052931036	0.0286466052931037	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Russulales"	"Peniophoraceae"	"Peniophora"	"cinerea"
"412"	"FASV129"	14	289.420287357325	0.000565291124929339	0.309901391410699	0.309901391410699	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Chaetomiaceae"	"Botryotrichum"	"spirotrichum"
"413"	"FASV1301"	9	276.095324324926	0.000559597090095132	0.0824293897580617	0.0824293897580619	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Pleosporaceae"	"Alternaria"	"obclavata"
"414"	"FASV1305"	14	1610.15759341015	0.000604960677555959	0.144110612320503	0.144110612320503	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Pleosporaceae"	"Alternaria"	"betae-kenyensis"
"415"	"FASV131"	15	677.806685773018	0.00056785917092561	0.252127864531749	0.252127864531749	"Fungi"	"Other"	"Spizellomycetes"	"Spizellomycetales"	"Spizellomycetaceae"	"Spizellomyces"	"acuminatus"
"416"	"FASV132"	17	1091.82191720336	0.000597014925373134	0.271645780053855	0.271645780053855	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreales_fam_Incertae_sedis"	"Sarocladium"	"kiliense"
"417"	"FASV134"	17	850.453741196	0.000605326876513317	0.359696003979395	0.359696003979396	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Venturiales"	"Sympoventuriaceae"	"Ochroconis"	"tshawytschae"
"418"	"FASV1343"	12	632.369998081936	0.000580720092915215	0.197281765299869	0.197281765299869	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Glarea"	"lozoyensis"
"419"	"FASV135"	8	401.019946340303	0.000558971492453885	0.115811883664201	0.115811883664201	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Onygenales"	"Onygenales_fam_Incertae_sedis"	"Chrysosporium"	"pilosum"
"420"	"FASV137"	12	104.649168311929	0.000500250125062531	0.267850095878703	0.267850095878703	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Gibberella"	"avenacea"
"421"	"FASV138"	23	999.194756320777	0.000598086124401914	0.521451721781761	0.521451721781761	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Glomerellales"	"Plectosphaerellaceae"	"Gibellulopsis"	"piscis"
"422"	"FASV14"	27	735.369533833201	0.000579374275782155	0.767117154451602	0.767117154451603	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Agaricaceae"	"Leucoagaricus"	"leucothites"
"423"	"FASV142"	9	314.009102634661	0.000555247084952804	0.070989846568886	0.0709898465688862	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Penicillium"	"spinulosum"
"424"	"FASV144"	22	932.848032021652	0.000593119810201661	0.479994100987227	0.479994100987228	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Onygenales"	"Onygenales_fam_Incertae_sedis"	"Chrysosporium"	"lobatum"
"425"	"FASV1446"	15	1094.53294210083	0.000585137507314219	0.0648574639072081	0.0648574639072084	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Gibberella"	"tricincta"
"426"	"FASV1457"	11	249.559755096485	0.00051413881748072	0.190657372509038	0.190657372509038	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Phaeosphaeriaceae"	"Setophoma"	"terrestris"
"427"	"FASV146"	6	96.3992675613372	0.000487567040468064	0.0700113654161498	0.07001136541615	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Psathyrellaceae"	"Coprinellus"	"verrucispermus"
"428"	"FASV147"	14	139.878979489728	0.000515729757607014	0.325723898017615	0.325723898017615	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Lasiosphaeriaceae"	"Schizothecium"	"carpinicola"
"429"	"FASV149"	18	2039.12108606639	0.000627352572145546	0.247917851693053	0.247917851693054	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Ophiostomatales"	"Ophiostomataceae"	"Sporothrix"	"mexicana"
"430"	"FASV151"	11	165.677724639542	0.000542888165038002	0.22139549636995	0.22139549636995	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Lasiosphaeriaceae"	"Cladorrhinum"	"flexuosum"
"431"	"FASV1528"	19	1328.86110143631	0.000574382538770821	0.0555460438595904	0.0555460438595908	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Ophiocordycipitaceae"	"Hirsutella"	"subulata"
"432"	"FASV156"	16	389.887163551583	0.000559597090095132	0.436441005231447	0.436441005231447	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Leptosphaeriaceae"	"Plenodomus"	"biglobosus"
"433"	"FASV1588"	12	616.476137757871	0.000580046403712297	0.0873632937161702	0.0873632937161705	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Thelonectria"	"acrotyla"
"434"	"FASV1598"	13	562.257113891712	0.000588235294117647	0.0905951970435967	0.0905951970435969	"Fungi"	"Basidiomycota"	"Microbotryomycetes"	"Microbotryomycetes_ord_Incertae_sedis"	"Chrysozymaceae"	"Sampaiozyma"	"vanillica"
"435"	"FASV16"	17	525.640200054421	0.00056657223796034	0.391444305553264	0.391444305553264	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiales_fam_Incertae_sedis"	"Cadophora"	"luteo-olivacea"
"436"	"FASV160"	11	130.840842259962	0.000497760079641613	0.20242815284372	0.202428152843721	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Penicillium"	"parvulum"
"437"	"FASV163"	9	329.036229580527	0.000539956803455724	0.0911676904720812	0.0911676904720815	"Fungi"	"Other"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"exigua"
"438"	"FASV1662"	11	364.049593371823	0.000513083632632119	0.0174670353351961	0.0174670353351962	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Russulales"	"Peniophoraceae"	"Peniophora"	"aurantiaca"
"439"	"FASV167"	21	316.522905847522	0.000575043128234618	0.672067718256234	0.672067718256235	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Ophiocordycipitaceae"	"Drechmeria"	"campanulata"
"440"	"FASV171"	21	625.544004141428	0.000565930956423316	0.575216847433024	0.575216847433025	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Chaetomiaceae"	"Humicola"	"grisea"
"441"	"FASV1719"	17	1442.0993263575	0.000614250614250614	0.107104194202772	0.107104194202772	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Tetracladium"	"apiense"
"442"	"FASV173"	13	639.999256250049	0.000580720092915215	0.246570901655706	0.246570901655706	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Fusarium"	"cuneirostrum"
"443"	"FASV18"	20	381.877128387075	0.000541418516513265	0.511052365507111	0.511052365507111	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Penicillium"	"tropicum"
"444"	"FASV185"	13	675.845090864911	0.00058411214953271	0.20588982911136	0.20588982911136	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Lasiosphaeriaceae"	"Schizothecium"	"curvisporum"
"445"	"FASV1868"	14	919.785402982269	0.00060790273556231	0.227575531238049	0.227575531238049	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Cordycipitaceae"	"Lecanicillium"	"muscarium"
"446"	"FASV187"	14	377.637013547518	0.000562429696287964	0.336203098341988	0.336203098341988	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Xylariales"	"Xylariales_fam_Incertae_sedis"	"Robillarda"	"sessilis"
"447"	"FASV19"	17	386.798980837202	0.000528262017960909	0.34720484586205	0.347204845862051	"Fungi"	"Basidiomycota"	"Microbotryomycetes"	"Sporidiobolales"	"Sporidiobolaceae"	"Rhodotorula"	"graminis"
"448"	"FASV190"	19	312.80595160491	0.000558971492453885	0.587799968126837	0.587799968126837	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreaceae"	"Monocillium"	"ligusticum"
"449"	"FASV1914"	11	254.514865469881	0.000538793103448276	0.0331024609314001	0.0331024609314002	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Parabambusicolaceae"	"Paratrimmatostroma"	"kunmingensis"
"450"	"FASV192"	16	1321.7355166134	0.000599161174355902	0.0885190264702793	0.0885190264702794	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Aspergillus"	"penicillioides"
"451"	"FASV195"	19	370.05135170948	0.000547045951859956	0.507684178717638	0.507684178717638	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Lasiosphaeriaceae"	"Podospora"	"dimorpha"
"452"	"FASV197"	18	409.033842865394	0.000585823081429408	0.526213183127108	0.526213183127109	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Microascales"	"Microascaceae"	"Microascus"	"croci"
"453"	"FASV198"	10	69.2430125980268	0.00048828125	0.129932485243717	0.129932485243718	"Fungi"	"Basidiomycota"	"Wallemiomycetes"	"Wallemiales"	"Wallemiaceae"	"Wallemia"	"sebi"
"454"	"FASV199"	16	1426.39797993457	0.000608272506082725	0.0999688802788824	0.0999688802788826	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Chaetomiaceae"	"Chaetomium"	"angustispirale"
"455"	"FASV20"	31	1536.7890539081	0.000611995104039168	0.818696185968141	0.818696185968141	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Penicillium"	"simplicissimum"
"456"	"FASV201"	25	1005.7640163662	0.000600240096038415	0.571787074681793	0.571787074681794	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreales_fam_Incertae_sedis"	"Acremonium"	"persicinum"
"457"	"FASV203"	19	811.313466631118	0.00060459492140266	0.543508167309397	0.543508167309397	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Stachybotryaceae"	"Paramyrothecium"	"nigrum"
"458"	"FASV2055"	19	1730.14812216465	0.000612369871402327	0.105016884609986	0.105016884609987	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Aspergillus"	"fumisynnematus"
"459"	"FASV206"	26	747.030285071745	0.000591016548463357	0.728204937803061	0.728204937803061	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Penicillium"	"brasilianum"
"460"	"FASV211"	16	1067.6129270005	0.000600961538461538	0.10178519937986	0.101785199379861	"Fungi"	"Other"	"Mucoromycetes"	"Mucorales"	"Cunninghamellaceae"	"Absidia"	"caatinguensis"
"461"	"FASV215"	4	18.3716156055007	0.000446030330062444	0.0503183378967142	0.0503183378967144	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Pleosporaceae"	"Alternaria"	"metachromatica"
"462"	"FASV226"	7	148.763775396419	0.000529380624669137	0.0500704213593129	0.050070421359313	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Fusicolla"	"septimanifiniscientiae"
"463"	"FASV230"	16	1344.87194632776	0.000612369871402327	0.104257011225263	0.104257011225263	"Fungi"	"Other"	"Spizellomycetes"	"Spizellomycetales"	"Spizellomycetaceae"	"Spizellomyces"	"dolichospermus"
"464"	"FASV245"	14	1032.76455859604	0.000590667454223272	0.0752392117733196	0.0752392117733197	"Fungi"	"Other"	"Mucoromycetes"	"Mucorales"	"Rhizopodaceae"	"Rhizopus"	"arrhizus"
"465"	"FASV2460"	12	344.682103072462	0.000536193029490617	0.182474179503747	0.182474179503747	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Lasiosphaeriaceae"	"Cercophora"	"coronata"
"466"	"FASV247"	17	293.962093642017	0.000542888165038002	0.411129129185652	0.411129129185653	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Capnodiales"	"Cladosporiaceae"	"Cladosporium"	"austrohemisphaericum"
"467"	"FASV2473"	14	563.206455463005	0.000544069640914037	0.0305100375011957	0.0305100375011957	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Diaporthales"	"Diaporthaceae"	"Diaporthe"	"foeniculina"
"468"	"FASV250"	16	541.001589747575	0.00056274620146314	0.364960258633082	0.364960258633082	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Cystofilobasidiales"	"Cystofilobasidiaceae"	"Cystofilobasidium"	"macerans"
"469"	"FASV252"	12	290.104224470917	0.000579374275782155	0.212970209414346	0.212970209414346	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Tremellales"	"Bulleribasidiaceae"	"Vishniacozyma"	"carnescens"
"470"	"FASV253"	16	862.715949028162	0.000541711809317443	0.0286276263128931	0.0286276263128934	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreaceae"	"Monocillium"	"arctiicola"
"471"	"FASV2561"	12	411.437575494838	0.000583771161704612	0.187405558192206	0.187405558192206	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Cordycipitaceae"	"Lecanicillium"	"antillanum"
"472"	"FASV257"	16	1503.8005599689	0.000616142945163278	0.291030197442864	0.291030197442864	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Trichocomaceae"	"Talaromyces"	"rugulosus"
"473"	"FASV267"	11	458.405080742296	0.000575373993095512	0.0583004765761435	0.0583004765761436	"Fungi"	"Basidiomycota"	"Wallemiomycetes"	"Wallemiales"	"Wallemiaceae"	"Wallemia"	"canadensis"
"474"	"FASV27"	17	201.66850805635	0.000547345374931582	0.534796096784379	0.534796096784379	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Tremellales"	"Bulleribasidiaceae"	"Vishniacozyma"	"victoriae"
"475"	"FASV2709"	12	551.503452113387	0.000553403431101273	0.173938029925009	0.173938029925009	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Pleosporaceae"	"Alternaria"	"eureka"
"476"	"FASV276"	7	51.8070617419552	0.000524109014675052	0.150101927806227	0.150101927806228	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Aspergillus"	"flavipes"
"477"	"FASV277"	12	664.387150137093	0.000541711809317443	0.0289787937549405	0.0289787937549407	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Microascales"	"Microascaceae"	"Pithoascus"	"nidicola"
"478"	"FASV285"	15	1027.94671792721	0.00061012812690665	0.191037376897006	0.191037376897007	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Microascales"	"Microascaceae"	"Microascus"	"hollandicus"
"479"	"FASV287"	19	1226.42627347068	0.000622277535780958	0.367931175042495	0.367931175042496	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Tremellales"	"Rhynchogastremataceae"	"Papiliotrema"	"laurentii"
"480"	"FASV29"	20	321.412537714734	0.000545553737043099	0.507719654920473	0.507719654920474	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Fusarium"	"oxysporum"
"481"	"FASV291"	13	414.087352298058	0.000557413600891862	0.267271041665601	0.267271041665602	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Torulaceae"	"Dendryphion"	"europaeum"
"482"	"FASV293"	14	512.999925180147	0.000568504832291074	0.253265512280049	0.253265512280049	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Gibberella"	"intricans"
