"rn"	"deg.mb"	"bet.mb"	"clo.mb"	"eig.mb.vector"	"hubScore"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"365"	"FASV293"	9	619.043980567059	0.000736919675755343	0.306795804816829	0.30679580481683	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Gibberella"	"intricans"
"366"	"FASV3"	14	434.498917277628	0.000706214689265537	0.775740390523395	0.775740390523395	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Dactylonectria"	"macrodidyma"
"367"	"FASV30"	18	2045.66853330773	0.000818330605564648	0.923732146353464	0.923732146353465	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Agaricaceae"	"Lepiota"	"lilacea"
"368"	"FASV305"	11	531.582350308609	0.000755287009063444	0.473507361263075	0.473507361263075	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Aspergillus"	"ochraceus"
"369"	"FASV307"	16	582.200690540275	0.00072463768115942	0.856989576778103	0.856989576778103	"Fungi"	"Other"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"elongata"
"370"	"FASV309"	11	249.749033257738	0.000688231245698555	0.600487396069688	0.600487396069688	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Microascales"	"Halosphaeriaceae"	"Cirrenalia"	"iberica"
"371"	"FASV32"	7	167.385769747716	0.000643915003219575	0.300128279829039	0.300128279829038	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Penicillium"	"aethiopicum"
"372"	"FASV327"	14	1009.11069364186	0.00079428117553614	0.560231388922474	0.560231388922474	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Microascales"	"Microascaceae"	"Lophotrichus"	"fimeti"
"373"	"FASV336"	11	718.128474424443	0.000769230769230769	0.473768045568001	0.473768045568001	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Aspergillus"	"terreus"
"374"	"FASV341"	8	221.766669539784	0.000714796283059328	0.349813721835807	0.349813721835807	"Fungi"	"Other"	"Olpidiomycetes"	"Olpidiales"	"Olpidiaceae"	"Olpidium"	"brassicae"
"375"	"FASV35"	14	763.370041340276	0.000707213578500707	0.641489069753655	0.641489069753655	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Pleosporaceae"	"Alternaria"	"subcucurbitae"
"376"	"FASV351"	7	140.451253590725	0.000638569604086846	0.272208198112611	0.272208198112611	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Lasiosphaeriaceae"	"Schizothecium"	"glutinans"
"377"	"FASV357"	13	658.788299721974	0.000742942050520059	0.544654130395031	0.544654130395031	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiales_fam_Incertae_sedis"	"Cadophora"	"malorum"
"378"	"FASV36"	16	610.973816462651	0.00070871722182849	0.843688068213609	0.843688068213608	"Fungi"	"Ascomycota"	"Orbiliomycetes"	"Orbiliales"	"Orbiliaceae"	"Dactylaria"	"dimorphospora"
"379"	"FASV360"	10	189.573521797036	0.000664451827242525	0.479843280885347	0.479843280885348	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Agaricaceae"	"Coprinus"	"phaeopunctatus"
"380"	"FASV364"	7	236.633971658133	0.000701262272089762	0.209498324796627	0.209498324796627	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Capnodiales"	"Cladosporiaceae"	"Cladosporium"	"sphaerospermum"
"381"	"FASV365"	12	1157.36410916571	0.000782472613458529	0.48095919471751	0.48095919471751	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Penicillium"	"menonorum"
"382"	"FASV366"	7	146.273692421746	0.00062111801242236	0.239873874736656	0.239873874736656	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Cordycipitaceae"	"Lecanicillium"	"dimorphum"
"383"	"FASV37"	15	727.252558420279	0.000735294117647059	0.780599460773721	0.780599460773721	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Fusarium"	"concentricum"
"384"	"FASV376"	11	378.618971545445	0.000706214689265537	0.528035540067508	0.528035540067507	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Microascales"	"Microascaceae"	"Petriella"	"sordida"
"385"	"FASV386"	14	408.561118960208	0.000689655172413793	0.703206422101681	0.703206422101682	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Ilyonectria"	"liriodendri"
"386"	"FASV390"	9	285.290118050873	0.00072992700729927	0.390081869800277	0.390081869800277	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Microascales"	"Microascaceae"	"Kernia"	"pachypleura"
"387"	"FASV40"	10	264.104322174963	0.000682128240109141	0.494948913612856	0.494948913612856	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Fusarium"	"chlamydosporum"
"388"	"FASV400"	10	156.409965363294	0.000650195058517555	0.387013214025251	0.387013214025251	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Phaeosphaeriaceae"	"Setophaeosphaeria"	"badalingensis"
"389"	"FASV422"	11	685.332118346939	0.000723065798987708	0.283528191393558	0.283528191393558	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Penicillium"	"citrinum"
"390"	"FASV43"	11	378.984483689265	0.000693000693000693	0.507365668075774	0.507365668075774	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Cucurbitariaceae"	"Pyrenochaeta"	"inflorescentiae"
"391"	"FASV444"	9	308.153951018771	0.000727272727272727	0.291919152095425	0.291919152095424	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Microascales"	"Microascaceae"	"Rhinocladium"	"lesnei"
"392"	"FASV446"	8	310.242788849479	0.00073909830007391	0.35508569906627	0.35508569906627	"Fungi"	"Other"	"Mucoromycetes"	"Mucorales"	"Mucoraceae"	"Actinomucor"	"elegans"
"393"	"FASV45"	13	349.198494019234	0.000693962526023595	0.672741045056514	0.672741045056514	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Pleosporaceae"	"Alternaria"	"alternata"
"394"	"FASV451"	10	621.867835050698	0.000728332119446468	0.366887307498541	0.366887307498541	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Tremellales"	"Rhynchogastremataceae"	"Papiliotrema"	"terrestris"
"395"	"FASV46"	8	75.7812086498326	0.000647249190938511	0.421199459906856	0.421199459906856	"Fungi"	"Other"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"alpina"
"396"	"FASV463"	14	825.374985411591	0.000772200772200772	0.604831942202967	0.604831942202966	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Holtermanniales"	"Holtermanniales_fam_Incertae_sedis"	"Holtermanniella"	"takashimae"
"397"	"FASV474"	11	645.040176140162	0.000768049155145929	0.419026189581905	0.419026189581905	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Aspergillus"	"sydowii"
"398"	"FASV475"	6	48.2903772090037	0.000659630606860158	0.205641210214407	0.205641210214407	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Didymellaceae"	"Epicoccum"	"nigrum"
"399"	"FASV481"	7	138.859802971462	0.000712758374910905	0.293974437511757	0.293974437511757	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Fusarium"	"penzigii"
"400"	"FASV483"	10	865.270047360389	0.000755287009063444	0.320917337618244	0.320917337618244	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Penicillium"	"jensenii"
"401"	"FASV485"	14	1036.00471695897	0.000783085356303837	0.551281620418811	0.551281620418812	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Penicillium"	"sumatraense"
"402"	"FASV49"	12	463.797617262239	0.000717360114777618	0.684546576316798	0.684546576316798	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Penicillium"	"brevicompactum"
"403"	"FASV493"	13	1246.27976874409	0.00078003120124805	0.540183581276609	0.540183581276608	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreales_fam_Incertae_sedis"	"Sarocladium"	"dejongiae"
"404"	"FASV494"	13	1169.13772649399	0.00078064012490242	0.541351926477301	0.541351926477301	"Fungi"	"Other"	"Mucoromycetes"	"Mucorales"	"Mucoraceae"	"Mucor"	"circinelloides"
"405"	"FASV501"	20	2131.80797506656	0.000823045267489712	1	1	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Tremellales"	"Bulleribasidiaceae"	"Vishniacozyma"	"tephrensis"
"406"	"FASV51"	12	410.091130652872	0.00070871722182849	0.623996601637158	0.623996601637158	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Penicillium"	"implicatum"
"407"	"FASV523"	10	508.514511754998	0.000741289844329133	0.31490473765581	0.31490473765581	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Filobasidiales"	"Filobasidiaceae"	"Filobasidium"	"stepposum"
"408"	"FASV525"	17	2288.41336926825	0.000801282051282051	0.548769315490158	0.548769315490158	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Aspergillus"	"neoniveus"
"409"	"FASV540"	12	415.966112587657	0.000694444444444444	0.581012502130223	0.581012502130223	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreales_fam_Incertae_sedis"	"Acremonium"	"rutilum"
"410"	"FASV554"	12	852.012378665117	0.000766871165644172	0.502327856675143	0.502327856675143	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreales_fam_Incertae_sedis"	"Acremonium"	"acutatum"
"411"	"FASV557"	10	403.290139347084	0.000730460189919649	0.483476304313912	0.483476304313912	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Penicillium"	"lemhiflumine"
"412"	"FASV56"	10	448.060391637224	0.000711237553342817	0.451752323563207	0.451752323563207	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreaceae"	"Trichoderma"	"lixii"
"413"	"FASV58"	13	838.794212247559	0.000724112961622013	0.654222836750355	0.654222836750355	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Filobasidiales"	"Piskurozymaceae"	"Solicoccozyma"	"aeria"
"414"	"FASV585"	12	552.250773936488	0.000722543352601156	0.644381743039461	0.644381743039461	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Articulospora"	"proliferata"
"415"	"FASV587"	11	317.271164392741	0.000706214689265537	0.522649088618127	0.522649088618127	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Cordycipitaceae"	"Lecanicillium"	"saksenae"
"416"	"FASV595"	12	490.345748853715	0.000677048070412999	0.461868246894585	0.461868246894585	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Tetracladium"	"marchalianum"
"417"	"FASV60"	7	78.6435655081379	0.000662251655629139	0.318084324651978	0.318084324651978	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Didymosphaeriaceae"	"Paraphaeosphaeria"	"sporulosa"
"418"	"FASV611"	5	10.4583964616421	0.000545553737043099	0.151820471225195	0.151820471225195	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Torulaceae"	"Torula"	"acaciae"
"419"	"FASV62"	15	599.382052711396	0.000741289844329133	0.878702788838207	0.878702788838208	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreales_fam_Incertae_sedis"	"Sarocladium"	"strictum"
"420"	"FASV634"	12	800.093087196603	0.00074794315632012	0.39528936417774	0.39528936417774	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Sporormiaceae"	"Preussia"	"flanaganii"
"421"	"FASV653"	12	833.031953183405	0.000735835172921266	0.318320510980575	0.318320510980575	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Dothideomycetes_ord_Incertae_sedis"	"Eremomycetaceae"	"Arthrographis"	"curvata"
"422"	"FASV656"	12	712.624961140403	0.000766871165644172	0.538720611877746	0.538720611877746	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Filobasidiales"	"Filobasidiaceae"	"Naganishia"	"albida"
"423"	"FASV66"	5	45.341431847258	0.000617283950617284	0.218450775605746	0.218450775605746	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Botryosphaeriales"	"Botryosphaeriaceae"	"Macrophomina"	"phaseolina"
"424"	"FASV69"	13	366.653046422758	0.000669344042838019	0.566777715184167	0.566777715184167	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Phaeosphaeriaceae"	"Paraphoma"	"radicina"
"425"	"FASV71"	8	79.7372125707467	0.000639795265515035	0.422902553548205	0.422902553548205	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Fusarium"	"solani"
"426"	"FASV742"	11	612.02360526109	0.000754147812971342	0.612463100087357	0.612463100087357	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Dothideales"	"Aureobasidiaceae"	"Aureobasidium"	"pullulans"
"427"	"FASV75"	7	227.690548258664	0.000673854447439353	0.302091485268969	0.302091485268969	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Stachybotryaceae"	"Stachybotrys"	"chartarum"
"428"	"FASV76"	16	510.332525849811	0.000698812019566737	0.862614024692801	0.8626140246928	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Trichocomaceae"	"Talaromyces"	"atroroseus"
"429"	"FASV764"	11	260.278370903659	0.0006765899864682	0.495293584517797	0.495293584517797	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Lasiosphaeriaceae"	"Podospora"	"multipilosa"
"430"	"FASV78"	10	521.018065939718	0.000751314800901578	0.388114015120185	0.388114015120185	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Microascales"	"Microascaceae"	"Cephalotrichum"	"telluricum"
"431"	"FASV793"	10	688.870869912722	0.000729394602479942	0.317404833977821	0.317404833977821	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiales_fam_Incertae_sedis"	"Mycoarthris"	"corallina"
"432"	"FASV8"	10	231.272709350162	0.000675219446320054	0.462495092802487	0.462495092802487	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Glomerellales"	"Plectosphaerellaceae"	"Plectosphaerella"	"niemeijerarum"
"433"	"FASV81"	9	154.168935772362	0.000627746390458255	0.335966642500477	0.335966642500477	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Penicillium"	"georgiense"
"434"	"FASV810"	9	194.287663567762	0.00068870523415978	0.483696169716822	0.483696169716822	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Sordariales_fam_Incertae_sedis"	"Papulaspora"	"funabasensis"
"435"	"FASV82"	9	171.360329900363	0.000693000693000693	0.497467942053613	0.497467942053614	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Capnodiales"	"Mycosphaerellaceae"	"Mycosphaerella"	"tassiana"
"436"	"FASV84"	11	505.342548756571	0.00070323488045007	0.498721348726841	0.498721348726841	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Microascales"	"Microascaceae"	"Cephalotrichum"	"asperulum"
"437"	"FASV878"	7	89.8696364931925	0.00067842605156038	0.380127324160694	0.380127324160694	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Didymellaceae"	"Boeremia"	"exigua"
"438"	"FASV880"	10	478.616431719551	0.000733675715333822	0.459251868869668	0.459251868869668	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Tremellales"	"Bulleribasidiaceae"	"Vishniacozyma"	"dimennae"
"439"	"FASV906"	14	1113.70258842827	0.000773395204949729	0.573926948275716	0.573926948275715	"Fungi"	"Other"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Dominikia"	"iranica"
"440"	"FASV908"	11	749.162073710723	0.000778210116731518	0.519964190494331	0.519964190494331	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Tremellales"	"Rhynchogastremataceae"	"Papiliotrema"	"flavescens"
"441"	"FASV952"	11	1453.05607062301	0.000688231245698555	0.155862069017963	0.155862069017962	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Penicillium"	"bilaiae"
"442"	"FASV99"	8	692.313754916773	0.000750750750750751	0.3223537166569	0.3223537166569	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Thelebolales"	"Pseudeurotiaceae"	"Pseudogymnoascus"	"appendiculatus"
"443"	"SUM"	12	894.403727757332	0.000724112961622013	0.507831167302001	0.507831167302001	"k__"	"Other"	"c__"	"o__"	"f__"	"g__"	"s__"
